61881|F|DK Jente's Fiona Kiwi|SBI n|FD LO 111945
61882|F|DK Jente's Flicka Kamjo|SBI a|FD LO 84660
61883|M|DK Jente's Florian|SBI n|FD LO 72185
61884|M|DK Jente's Gamal Kamjo|SBI n|FD LO 87043
61885|M|DK Jente's Garibaldi Luqui|SBI n|FD LO 76300
61886|F|DK Jente's Gemma Belvi|SBI b|FD LO 143078
61887|F|DK Jente's Giana Kamjo|SBI n|FD LO 87044
61888|M|DK Jente's Gilbert Belvi|SBI b|FD LO 143077
61889|M|DK Jente's Gipsy Belvi|SBI n|FD LO 143076
61890|M|DK Jente's Gipsy Biara|SBI a 21|FD LO 120222
61891|F|DK Jente's Glenine Kamjo|SBI a|FD LO 87045
61892|M|DK Jente's Gonzo Luqui|SBI n|FD LO 76301
61893|F|DK Jente's Grace Biara|SBI a 21|FD LO 120224
61894|M|DK Jente's Grady Biara|SBI a|FD LO 120223
61895|F|DK Jente's Halima Kamal|SBI a|FD LO 89784
61896|F|DK Jente's Halina Lupa|SBI a|FD LO 79874
61897|M|DK Jente's Hamid Kamal|SBI a|FD LO 89782
61898|M|DK Jente's Hamlet Kamal|SBI n|FD LO 89781
61899|M|DK Jente's Hanibal Kamal|SBI n|FD LO 89780
61900|M|DK Jente's Hannibal Biara|SBI c 21|FD LO 123559
61901|M|DK Jente's Hannibal Lupa|SBI n|FD LO 79872
61902|F|DK Jente's Hatita Kamal|SBI a|FD LO 89783
61903|M|DK Jente's Helios Biara|SBI a|FD LO 123558
61904|F|DK Jente's Hella Mille Biara|SBI c 21|FD LO 123560
61905|M|DK Jente's Hjalte Theda|SBI a 21|(DK)FD LO 214136
61906|F|DK Jente's Honey Belnu|SBI b|FD LO 170882
61907|F|DK Jente's Honey Lupa|SBI n|FD LO 79873
61908|M|DK Jente's Iceman Kamjo|SBI n|FD LO 92071
61909|M|DK Jente's Ike Grala|SBI n|FD LO 127422
61910|F|DK Jente's Ilona Lucla|SBI a|FD LO 84657
61911|M|DK Jente's Inco Leander Lucla|SBI n|FD LO 84655
61912|M|DK Jente's Indy Grala|SBI n 21|FD LO 127421
61913|F|DK Jente's Inie Kamjo|SBI a|FD LO 92073
61914|F|DK Jente's Irina Grala|SBI n|FD LO 127424
61915|F|DK Jente's Isabell Kamjo|SBI n|FD LO 92072
61916|F|DK Jente's Isabelle Lucla|SBI n|FD LO 84656
61917|M|DK Jente's Ivan Grala|SBI n|FD LO 127423
61918|F|DK Jente's Jamilla Kamjo|SBI a|FD LO 94162
61919|F|DK Jente's Jena Lucla|SBI a|FD LO 88477
61920|M|DK Jente's Joplin Jr. Kamjo|SBI n|FD LO 94159
61921|F|DK Jente's Joseffa Gina Gradi|SBI a|FD LO 135373
61922|F|DK Jente's Josefine Gradi|SBI c 21|FD LO 135374
61923|M|DK Jente's Joshua Kamjo|SBI a|FD LO 94161
61924|F|DK Jente's Juliane Kamjo|SBI n|FD LO 94163
61925|M|DK Jente's Julius Kamjo|SBI a|FD LO 94160
61926|F|DK Jente's Kaia Gaia Xeason|SBI a|(DK)FD LO 201507
61927|F|DK Jente's Kalypso|SBI a|FD LO 61022
61928|M|DK Jente's Kama Kampa|SBI n|FD LO 97113
61929|M|DK Jente's Kama Lubri|SBI n|FD LO 92618
61930|F|DK Jente's Kamelia|SBI a|FD LO 61021
61931|M|DK Jente's Kandis|SBI a|FD LO 61020
61932|M|DK Jente's Kandy Flecla|SBI a|FD LO 81511
61933|F|DK Jente's Karla Grasa|SBI a 21|FD LO 142104
61934|M|DK Jente's Kashmir Lubri|SBI n|FD LO 92616
61935|M|DK Jente's Kassey Flecla|SBI a|FD LO 81512
61936|M|DK Jente's Kenji Flecla|SBI a|FD LO 81513
61937|M|DK Jente's Kenno Grasa|SBI a 21|FD LO 142101
61938|M|DK Jente's Kenzo Grasa|SBI a|FD LO 142102
61939|M|DK Jente's Kevin Flecla|SBI a|FD LO 81514
61940|M|DK Jente's Kibo Lubri|SBI n|FD LO 92617
61941|F|DK Jente's Kiona Kampa|SBI n|FD LO 97117
61942|F|DK Jente's Kira Kampa|SBI a|FD LO 97116
61943|F|DK Jente's Kira Xeason|SBI b|(DK)FD LO 201508
61944|F|DK Jente's Kis Grasa|SBI a 21|FD LO 142105
61945|M|DK Jente's Klaudius Kampa|SBI a|FD LO 97115
61946|F|DK Jente's Komtesse Kamelia Grasa|SBI a|FD LO 142106
61947|M|DK Jente's Konrad Grasa|SBI a|FD LO 142103
61948|M|DK Jente's Konrad Kampa|SBI n|FD LO 97114
61949|F|DK Jente's Lana Rainor|SBI a 21|FD LO 88481
61950|F|DK Jente's Lana Xeason|SBI a|(DK)FD LO 203205
61951|F|DK Jente's Leda Helene|SBI n|FD LO 63346
61952|F|DK Jente's Leda Xeason|SBI a|(DK)FD LO 203204
61953|M|DK Jente's Leon Granu|SBI a 21|FD LO 147941
61954|M|DK Jente's Leonardo|SBI n|FD LO 63344
61955|F|DK Jente's Lexia Rainor|SBI a 21|FD LO 88480
61956|M|DK Jente's Lime Lujo|SBI a|FD LO 95752
61957|F|DK Jente's Lonely Aura|SBI c 21|FD LO 121456
61958|M|DK Jente's Lord Byron Jr.|SBI n|FD LO 63343
61959|M|DK Jente's Lotus Kampa|SBI n|FD LO 99779
61960|M|DK Jente's Lucas Granu|SBI c|FD LO 147940
61961|F|DK Jente's Lucia Rainor|SBI a 21|FD LO 88479
61962|M|DK Jente's Luciano Rainor|SBI a 21|FD LO 88478
61963|F|DK Jente's Lucky Granu|SBI a 21|FD LO 147942
61964|F|DK Jente's Luna Selene|SBI n|FD LO 63345
61965|F|DK Jente's Luna Xeason|SBI n|(DK)FD LO 203203
61966|F|DK Jente's Madonna Granu|SBI n 21|FD LO 170880
61967|F|DK Jente's Magnolia Granu|SBI c 21|FD LO 170881
61968|M|DK Jente's Magnus Aula|SBI b|FD LO 126550
61969|F|DK Jente's Mamma Mia Granu|SBI a|FD LO 170878
61970|F|DK Jente's Manja Lucla|SBI a|FD LO 97852
61971|M|DK Jente's Marco|SBI n|FD LO 68404
61972|M|DK Jente's Marcus Aula|SBI b|FD LO 126551
61973|M|DK Jente's Matisse|SBI n|FD LO 68405
61974|F|DK Jente's Melanie Kammi|SBI n|FD LO 105465
61975|F|DK Jente's Melissa Granu|SBI n 21|FD LO 170879
61976|M|DK Jente's Micky Xeason|SBI n|(DK)FD LO 209938
61977|F|DK Jente's Mille Aula|SBI n 21|FD LO 126552
61978|F|DK Jente's Mille Kammi|SBI n 21|FD LO 105466
61979|F|DK Jente's Mille Xeason|SBI b|(DK)FD LO 209939
61980|F|DK Jente's Mira Lucla|SBI a|FD LO 97853
61981|M|DK Jente's Mister Kammi|SBI n|FD LO 105464
61982|F|DK Jente's Molly Malone Granu|SBI n|FD LO 170877
61983|F|DK Jente's Molly Malone Raibri|SBI n|FD LO 92432
61984|F|DK Jente's Muffin|SBI n|FD LO 68406
61985|F|DK Jente's Nadia Grajes|SBI a 21|FD LO 173658
61986|F|DK Jente's Nadja Raibri|SBI n 21|FD LO 95128
61987|F|DK Jente's Narnia Grajes|SBI n|FD LO 173656
61988|F|DK Jente's Natasha Luna Kamwi|SBI n|FD LO 109297
61989|M|DK Jente's Nemo Aula|SBI n 21|FD LO 130234
61990|F|DK Jente's Nettie Kamwi|SBI n|FD LO 109299
61991|M|DK Jente's Nicki Grajes|SBI a 21|FD LO 173655
61992|M|DK Jente's Nicky Raibri|SBI n|FD LO 95129
61993|M|DK Jente's Nico Grajes|SBI a|FD LO 173654
61994|M|DK Jente's Nico Kamwi|SBI n|FD LO 109300
61995|F|DK Jente's Nicola Lucla|SBI n|FD LO 98942
61996|F|DK Jente's Nikita Grajes|SBI a|FD LO 173657
61997|F|DK Jente's Nikita Kamwi|SBI n|FD LO 109298
61998|M|DK Jente's Nikolaj|SBI n|FD LO 70958
61999|F|DK Jente's Nikoline|SBI n|FD LO 70959
62000|M|DK Jente's Nimbus Lucla|SBI a|FD LO 98943
62001|M|DK Jente's Nuggi Aula|SBI b|FD LO 130235
62002|M|DK Jente's Nuser Batman Aula|SBI b|FD LO 130236
62003|F|DK Jente's Odetta Ayla|SBI n|FD LO 127837
62004|M|DK Jente's Odin Ausa|SBI n|FD LO 135371
62005|F|DK Jente's Ofelia Luno|SBI n|FD LO 101504
62006|M|DK Jente's Oliver Ayla|SBI n|FD LO 127835
62007|F|DK Jente's Olivia Luno|SBI n|FD LO 101503
62008|M|DK Jente's O'Mally Ausa|SBI n 21|FD LO 135370
62009|F|DK Jente's Ophelia Ayla|SBI b|FD LO 127838
62010|M|DK Jente's Orson|SBI a 21|FD LO 74079
62011|M|DK Jente's Oscar Ayla|SBI b|FD LO 127836
62012|M|DK Jente's Ossy Ausa|SBI n|FD LO 135372
62013|M|DK Jente's Pasha Ayla|SBI b|FD LO 133345
62014|F|DK Jente's Pashmina Ayla|SBI b|FD LO 133343
62015|F|DK Jente's Patricia Ayla|SBI n|FD LO 133344
62016|F|DK Jente's Penny Iloro|SBI a|FD LO 90688
62017|F|DK Jente's Pepita Ausa|SBI n 21|FD LO 140306
62018|M|DK Jente's Philip Iloro|SBI n|FD LO 90686
62019|F|DK Jente's Poême Ayla|SBI b|FD LO 133342
62020|F|DK Jente's Pretty Bella Ausa|SBI b 21|FD LO 140307
62021|F|DK Jente's Pretty Woman Iloro|SBI n|FD LO 90687
62022|F|DK Jente's Pricilla Lunwil|SBI n|FD LO 106601
62023|M|DK Jente's Quality Ilojo|SBI n|FD LO 94695
62024|M|DK Jente's Quang Ilojo|SBI a|FD LO 94694
62025|M|DK Jente's Quidde|SBI n|FD LO 71872
62026|M|DK Jente's Quilly Jr. Alqui|SBI c|FD LO 137318
62027|M|DK Jente's Quincy|SBI n|FD LO 71871
62028|M|DK Jente's Quincy Alqui|SBI a|FD LO 137316
62029|F|DK Jente's Quintana|SBI a|FD LO 71870
62030|F|DK Jente's Quintana Alqui|SBI a|FD LO 137315
62031|F|DK Jente's Quintilla Ilojo|SBI n|FD LO 94697
62032|M|DK Jente's Quinton Toto Ilojo|SBI n|FD LO 94696
62033|M|DK Jente's Quitte Alqui|SBI c|FD LO 137317
62034|M|DK Jente's Raiko Amati|SBI a 21|FD LO 75010
62035|F|DK Jente's Raina Amati|SBI a 21|FD LO 75009
62036|M|DK Jente's Rasmus Ferenando Alvi|SBI a|FD LO 143559
62037|F|DK Jente's Reika Luwi|SBI n|FD LO 109326
62038|M|DK Jente's Remy Amati|SBI a|FD LO 75011
62039|F|DK Jente's Rikki-tikki-tavi Ilor|SBI a|FD LO 101501
62040|F|DK Jente's Rina Ilor|SBI a 21|FD LO 101502
62041|F|DK Jente's Rina Luwi|SBI n|FD LO 109327
62042|F|DK Jente's Robina Auranu|SBI n|FD LO 148402
62043|F|DK Jente's Ronja Alvi|SBI a|FD LO 143560
62044|F|DK Jente's Rosana Auranu|SBI n 21|FD LO 148403
62045|F|DK Jente's Rosita Auranu|SBI n|FD LO 148401
62046|M|DK Jente's Roxy Amati|SBI a|FD LO 75012
62047|M|DK Jente's Sacro Nipotino|SBI a|FD LO 67016
62048|F|DK Jente's Sally Alnu|SBI c|FD LO 171326
62049|M|DK Jente's Sammy Ilomi|SBI n 21|FD LO 104964
62050|M|DK Jente's Samson Ilomi|SBI n|FD LO 104966
62051|M|DK Jente's Sandro Ilomi|SBI n 21|FD LO 104965
62052|F|DK Jente's Santa Nipotina|SBI a|FD LO 67017
62054|F|DK Jente's Sidsel Alnu|SBI b|FD LO 171325
62055|F|DK Jente's Siggi Alnu|SBI c|FD LO 171327
62056|F|DK Jente's Silja Auranu|SBI n|FD LO 175209
62057|F|DK Jente's Silly Amati|SBI a 21|FD LO 77598
62058|F|DK Jente's Silvia Auranu|SBI n 21|FD LO 175210
62059|M|DK Jente's Silvio Amati|SBI a 21|FD LO 77599
62060|M|DK Jente's Silvio Auranu|SBI n 21|FD LO 175208
62061|M|DK Jente's Simba Ilomi|SBI n|FD LO 104967
62062|M|DK Jente's Simmy Amati|SBI a 21|FD LO 77600
62063|M|DK Jente's Sonny Boy Auranu|SBI n|FD LO 175207
62064|F|DK Jente's Sophia Xeadu|SBI b|FD LO 115685
62065|F|DK Jente's Spinne Ilomi|SBI n|FD LO 104968
62066|M|DK Jente's Sunny Alnu|SBI a|FD LO 171324
62067|M|DK Jente's Tabby Boy Amor|SBI c 21|FD LO 81516
62068|F|DK Jente's Tabitha Amor|SBI a 21|FD LO 81515
62069|F|DK Jente's Tana Aurajel|SBI n|(DK)FD LO 204459
62070|F|DK Jente's Tana Ilowi|SBI n|FD LO 109302
62071|M|DK Jente's Teddy Boy Amor|SBI a|FD LO 81517
62072|F|DK Jente's Thea Aurajel|SBI n|(DK)FD LO 204458
62073|M|DK Jente's Timmy Boy Amor|SBI a|FD LO 81518
62074|F|DK Jente's Tinka Ilowi|SBI n|FD LO 109301
62075|M|DK Jente's Tiny Ilowi|SBI n|FD LO 109304
62076|M|DK Jente's Toby Dola|SBI b|FD LO 130586
62077|M|DK Jente's Toulouse Ilowi|SBI n|FD LO 109303
62078|F|DK Jente's Tricia Dola|SBI b|FD LO 130587
62079|F|DK Jente's Ulrika Ilowi|SBI n|FD LO 111939
62080|M|DK Jente's Umberto Ilowi|SBI n|FD LO 111935
62081|F|DK Jente's Unifique Io Xealjo|SBI a 21|FD LO 94698
62082|F|DK Jente's Unik Urania Dola|SBI b|FD LO 133209
62083|M|DK Jente's Uno Dola|SBI b|FD LO 133207
62084|M|DK Jente's Urban Ilowi|SBI n|FD LO 111937
62085|F|DK Jente's Ursa Xealjo|SBI b 21|FD LO 94699
62086|F|DK Jente's Ursula Ilowi|SBI n|FD LO 111938
62087|M|DK Jente's Ursus Ilowi|SBI n|FD LO 111936
62088|M|DK Jente's Ursus Xealjo|SBI b 21|FD LO 94700
62089|F|DK Jente's Uzuri Dola|SBI b|FD LO 133208
62090|F|DK Jente's Vanessa Domi|SBI a|FD LO 137314
62091|F|DK Jente's Vicky Xealpa|SBI b|FD LO 99780
62092|M|DK Jente's Victor Viceroy Domi|SBI n|FD LO 137313
62093|M|DK Jente's Victor Xealpa|SBI b|FD LO 99781
62094|F|DK Jente's Viola Fiocla|SBI n|FD LO 77595
62095|M|DK Jente's Visti Fiocla|SBI a|FD LO 77596
62096|M|DK Jente's Vitus Fiocla|SBI a|FD LO 77597
62097|M|DK Jente's Vitus Xealpa|SBI n 21|FD LO 99782
62098|F|DK Jente's Wasia Xeami|SBI n|FD LO 105463
62099|M|DK Jente's Wee Willie Winky Donje|SBI n|FD LO 149535
62100|F|DK Jente's Wesna Xeami|SBI n 21|FD LO 105461
62101|M|DK Jente's Whisky Donje|SBI n|FD LO 149536
62102|F|DK Jente's Whisper Fior|SBI n|FD LO 81902
62103|F|DK Jente's Whisper Xeami|SBI n|FD LO 105462
62104|M|DK Jente's Wilkin Fior|SBI n|FD LO 81904
62105|M|DK Jente's Willow Donje|SBI n|FD LO 149534
62106|F|DK Jente's Windy Fior|SBI a 21|FD LO 81901
62107|F|DK Jente's Winnie Fior|SBI n|FD LO 81903
62108|M|DK Jente's Xcalibur Donken|SBI c|FD LO 175473
62109|F|DK Jente's Xealita Donken|SBI n|FD LO 175474
62110|F|DK Jente's Xealita Fior|SBI n 21|FD LO 84704
62111|F|DK Jente's Xenia Fior|SBI a 21|FD LO 84705
62112|M|DK Jente's Ximba Fior|SBI n|FD LO 84702
62113|M|DK Jente's Xuong Fior|SBI a|FD LO 84703
62114|F|DK Jente's Yatzy Donson|SBI b|(DK)FD LO 201031
62115|M|DK Jente's Yogi Bear Donson|SBI a|(DK)FD LO 201030
62116|M|DK Jente's Yogi Bear Fior|SBI a|FD LO 89238
62117|F|DK Jente's Yoseffa Nova Fior|SBI a 21|FD LO 89237
62118|F|DK Jente's Zenta Fior|SBI a 21|FD LO 91689
62119|F|DK Jente's Zille Fior|SBI n 21|FD LO 91688
62120|F|DK Jente's Zinia Fior|SBI a 21|FD LO 91690
62121|F|DK Jente's Zitha Fior|SBI n 21|FD LO 91687
62254|F|DK Jocomasi's Afrodite|SBI n|FD LO 121851
62255|M|DK Jocomasi's Akropolis|SBI n|FD LO 121848
62256|M|DK Jocomasi's Artemis|SBI n|FD LO 121850
62257|F|DK Jocomasi's Athene|SBI n|FD LO 121849
62258|M|DK Jocomasi's Bentley|SBI n 21|FD LO 129005
62259|M|DK Jocomasi's Bugatti|SBI n 21|FD LO 129004
62260|M|DK Jocomasi's BVlgari|SBI n 21|FD LO 129006
62407|M|DK Jorundal's Albert|SBI n|FD LO 147461
62408|M|DK Jorundal's Anton|SBI a|FD LO 147459
62409|M|DK Jorundal's August|SBI a|FD LO 147460
62410|M|DK Jorundal's Bastian|SBI n|(DK)FD LO 178678
62411|F|DK Jorundal's Beate|SBI n|(DK)FD LO 178681
62412|F|DK Jorundal's Bella|SBI n|(DK)FD LO 178680
62413|F|DK Jorundal's Bianca|SBI n|(DK)FD LO 178679
62414|F|DK Jorundal's Celine|SBI n|(DK)FD LO 202830
62415|M|DK Jorundal's Conrad|SBI a|(DK)FD LO 202829
62416|M|DK Jorundal's Darwin|SBI n|(DK)FD LO 203861
62417|M|DK Jorundal's Ditlev|SBI a 21|(DK)FD LO 203862
62418|M|DK Jorundal's Egon|SBI n|(DK)FD LO 208700
62419|M|DK Jorundal's Enzo|SBI n|(DK)FD LO 208699
62420|F|DK Jorundal's Fiona|SBI b 21|(DK)FD LO 210724
62421|F|DK Jorundal's Flicka|SBI b|(DK)FD LO 210723
62422|M|DK Jorundal's Frederik|SBI n|(DK)FD LO 210722
62423|F|DK Jorundal's Gaby|SBI a 21|(DK)FD LO 210727
62424|F|DK Jorundal's Gaia|SBI a|(DK)FD LO 210726
62425|M|DK Jorundal's Gilbert|SBI n|(DK)FD LO 210725
62426|F|DK Jorundal's Gina|SBI a 21|(DK)FD LO 210728
62427|M|DK Jorundal's Hannibal|SBI a|(DK)FD LO 212896
62428|M|DK Jorundal's Idon|SBI a 21|(DK)FD LO 214829
62429|F|DK Jorundal's Ina|SBI n|(DK)FD LO 214832
62430|F|DK Jorundal's Isabella|SBI a|(DK)FD LO 214830
62431|F|DK Jorundal's Isolde|SBI n|(DK)FD LO 214831
62432|M|DK Jorundal's Jalthe|SBI c|(DK)FD LO 214825
62433|M|DK Jorundal's Jasper|SBI c|(DK)FD LO 214824
63007|F|DK Jytnicatz Camille Silky Catz|SBI a|(DK)FD LO 179405
63008|M|DK Jytnicatz Carlos|SBI c 21|(DK)FD LO 179403
63009|M|DK Jytnicatz Cigurd|SBI c 21|(DK)FD LO 179404
63241|M|DK Kala de Lotus Alfie|SBI n|(DK)FD LO 209464
63242|M|DK Kala de Lotus Amadeus|SBI n|(DK)FD LO 209462
63243|M|DK Kala de Lotus Avalon|SBI n|(DK)FD LO 209463
63551|F|DK Kamlini's Abella|SBI a 21|FD LO 88053
63552|M|DK Kamlini's Alladin|SBI n|FD LO 88051
63553|F|DK Kamlini's Bella|SBI n|FD LO 88052
63554|F|DK Kamlini's Tia Bellona|SBI n 21|FD LO 88054
63555|M|DK Kamlini's Tyson|SBI a|FD LO 85168
63587|F|DK Kanaka's Abellina|SBI n|FD LO 140734
63588|M|DK Kanaka's Anton|SBI n 21|FD LO 140735
63589|F|DK Kanaka's Apaja|SBI n|FD LO 140733
63590|M|DK Kanaka's Baboo|SBI a|FD LO 171948
63591|M|DK Kanaka's Bagheera|SBI n|FD LO 171949
63592|F|DK Kanaka's Barbie|SBI a|FD LO 171951
63593|F|DK Kanaka's Bonnie|SBI n|FD LO 171950
63597|M|DK Kanaka's Diego|SBI n|(DK)FD LO 178611
63598|M|DK Kanaka's Dollar|SBI a 21|(DK)FD LO 178610
63599|M|DK Kanaka's Dumle|SBI n|(DK)FD LO 178612
63687|M|DK Kaomi's Alex|SBI a|FD LO 60450
63689|M|DK Kaomi's Anders|SBI a|FD LO 60448
63690|M|DK Kaomi's Andy|SBI a|FD LO 60449
63695|F|DK Kaomi's Belinda|SBI a|FD LO 64156
63699|F|DK Kaomi's Bonita|SBI n|FD LO 64154
63700|F|DK Kaomi's Bonnie|SBI n|FD LO 64155
64000|F|DK KATLarsens Afroditte DiMi|SBI a 21|FD LO 172897
64001|M|DK KATLarsens Apollon DiMi|SBI a 21|FD LO 172896
64002|F|DK KATLarsens Athene DiMi|SBI a 21|FD LO 172898
64003|M|DK KATLarsens Balder IzJo|SBI a 21|FD LO 172895
64004|M|DK KATLarsens Capsikum HuMi|SBI a|FD LO 176717
64005|F|DK KATLarsens Chili HuMi|SBI c 21|FD LO 176718
64006|F|DK KATLarsens Cumari HuMi|SBI a|FD LO 176716
64007|F|DK KATLarsens Darwina BaMi|SBI a 21|(DK)FD LO 178712
64008|F|DK KATLarsens Dharma BaMi|SBI a 21|(DK)FD LO 178711
64052|F|DK Kattekurven's Annabell|SBI a|FD LO 175872
64053|M|DK Kattekurven's Ares|SBI n|FD LO 175870
64054|F|DK Kattekurven's Asja|SBI a|FD LO 175869
64055|M|DK Kattekurven's Aslan|SBI c|FD LO 175871
64386|F|DK Keiki Birma Svea Flicka|SBI c|FD LO 148583
64387|M|DK Keiki Birma Svea Gubbe|SBI a|FD LO 148582
64388|F|DK Keiki Birma's Liv|SBI c|FD LO 172673
64389|M|DK Keiki Birma's Shén Mín|SBI c|FD LO 172674
64390|F|DK Keiki Birma's Vida|SBI a|FD LO 172675
64662|M|DK Kernehuset's Basse|SBI n|(DK)FD LO 179870
64663|M|DK Kernehuset's Bastian|SBI n|(DK)FD LO 205953
64664|F|DK Kernehuset's Blue Bonita|SBI a|(DK)FD LO 211156
64665|M|DK Kernehuset's Capitain|SBI a|(DK)FD LO 211433
64666|F|DK Kernehuset's Chilli Muffin|SBI n|(DK)FD LO 213503
64667|F|DK Kernehuset's Fiona|SBI n|FD LO 175830
64668|F|DK Kernehuset's Fiona|SBI n|(DK)FD LO 211432
64669|M|DK Kernehuset's Gandhi|SBI n|(DK)FD LO 213502
64670|F|DK Kernehuset's Luna|SBI n|FD LO 175831
64671|M|DK Kernehuset's Magnus|SBI n|(DK)FD LO 203624
64672|M|DK Kernehuset's Malthe|SBI n|(DK)FD LO 203626
64673|M|DK Kernehuset's Manse|SBI n|(DK)FD LO 211158
64674|M|DK Kernehuset's Mikromax|SBI n|(DK)FD LO 203625
64675|M|DK Kernehuset's Mister|SBI n|(DK)FD LO 211157
64676|M|DK Kernehuset's Nalle|SBI n|(DK)FD LO 205954
64677|F|DK Kernehuset's Nelly|SBI n|(DK)FD LO 211155
64678|F|DK Kernehuset's Nougat|SBI n|FD LO 175829
64679|F|DK Kernehuset's Nougat|SBI n|(DK)FD LO 179869
64680|M|DK Kernehuset's Sofus|SBI n|(DK)FD LO 213501
64681|M|DK Kernehuset's Zeus|SBI n|(DK)FD LO 211159
64724|M|DK Kether's Ace|SBI c|FD LO 132339
64725|F|DK Kether's Angel|SBI n|FD LO 132338
64726|M|DK Kether's Atom|SBI n|FD LO 132340
64727|M|DK Kether's Caballero Calzado|SBI c|FD LO 147438
64728|F|DK Kether's Calliope la Coqueta|SBI c|FD LO 147440
64729|F|DK Kether's Catalina Castiza|SBI a|FD LO 147437
64730|F|DK Kether's Celestina la Suerte|SBI a|FD LO 147441
64731|M|DK Kether's Corazón del Cielo|SBI a|FD LO 147439
64732|F|DK Kether's Daisy|SBI a|FD LO 171259
64733|F|DK Kether's Demeter|SBI a|FD LO 171260
64734|F|DK Kether's Dike|SBI a|FD LO 171261
64735|M|DK Kether's Elysian Ego|SBI n|FD LO 173834
64736|F|DK Kether's Essence of Eve|SBI h|FD LO 173833
64737|M|DK Kether's Eternal Echo|SBI n 21|FD LO 173832
64738|F|DK Kether's Felucca Philyra|SBI a|FD LO 175456
64739|F|DK Kether's Filomena Pherusa|SBI a|FD LO 175457
64740|F|DK Kether's Gemma|SBI a 21|FD LO 176277
64741|M|DK Kether's Godot|SBI b|FD LO 176278
64742|M|DK Kether's Herkules|SBI d|(DK)FD LO 201730
64743|F|DK Kether's Holly Honey Heart|SBI e|(DK)FD LO 201732
64744|M|DK Kether's Houdini|SBI e|(DK)FD LO 201731
64745|M|DK Kether's Hugo of Hyperion|SBI n|(DK)FD LO 201733
64746|F|DK Kether's Incredible India|SBI a 21|(DK)FD LO 203864
64747|F|DK Kether's Lady Godiva|SBI a 21|FD LO 176276
64748|M|DK Kether's Thunder Blessing|SBI a|FD LO 142818
64749|F|DK Kether's Tiili Brisingamen|SBI c|FD LO 142820
64750|M|DK Kether's Titan Breeze|SBI a|FD LO 142817
64751|F|DK Kether's Tula Bohemian|SBI a|FD LO 142821
64752|F|DK Kether's Twinkle Blueribbon|SBI a|FD LO 142819
65071|F|DK Khin-Mya's "Crane" Cherokee Squaw|SBI a|(DK)FD LO 208827
65072|M|DK Khin-Mya's Al Capone|SBI a 21|(DK)FD LO 209570
65073|M|DK Khin-Mya's Amaretto|SBI d|FD LO 113888
65074|M|DK Khin-Mya's Amigo Mio|SBI n|FD LO 113889
65075|M|DK Khin-Mya's Amin Jensen|SBI n|FD LO 113890
65076|M|DK Khin-Mya's Antonio Banderas|SBI a|FD LO 113891
65077|F|DK Khin-Mya's Apache Squaw|SBI a 21|(DK)FD LO 208830
65078|M|DK Khin-Mya's Barrichello|SBI a|FD LO 115323
65079|F|DK Khin-Mya's Betty Boop|SBI n 21|FD LO 115326
65080|F|DK Khin-Mya's Bonnie Blue Butler|SBI a 21|FD LO 115325
65081|M|DK Khin-Mya's Bugsy Malone|SBI n 21|(DK)FD LO 209571
65082|M|DK Khin-Mya's Button|SBI n 21|FD LO 115324
65083|M|DK Khin-Mya's Casino|SBI d|FD LO 117325
65084|M|DK Khin-Mya's Charles Lindbergh|SBI n|(DK)FD LO 209578
65085|F|DK Khin-Mya's Charmaine|SBI h|FD LO 117326
65086|F|DK Khin-Mya's Cheyenne Squaw|SBI a 21|(DK)FD LO 208829
65087|F|DK Khin-Mya's Chippewa Squaw|SBI n 21|(DK)FD LO 208831
65088|F|DK Khin-Mya's CoCo Chanell|SBI n|(DK)FD LO 205651
65089|F|DK Khin-Mya's Danish Delight|SBI n|FD LO 120593
65090|M|DK Khin-Mya's Dark Meeko|SBI b|FD LO 120592
65091|M|DK Khin-Mya's Double Trouble|SBI n|FD LO 120591
65092|F|DK Khin-Mya's Duddi|SBI b|(DK)FD LO 215362
65093|F|DK Khin-Mya's Dusmira|SBI a|FD LO 120594
65094|M|DK Khin-Mya's Echo|SBI n|FD LO 122270
65095|M|DK Khin-Mya's Emil|SBI n|FD LO 122271
65096|F|DK Khin-Mya's Emilie Earhardt|SBI a 21|(DK)FD LO 209579
65097|M|DK Khin-Mya's Expresson Black|SBI n|FD LO 122269
65098|M|DK Khin-Mya's Fabio|SBI n|FD LO 123582
65099|M|DK Khin-Mya's Ferrero|SBI b|FD LO 123583
65100|F|DK Khin-Mya's Fiona Ni-Ma|SBI b|FD LO 123584
65101|F|DK Khin-Mya's Four Roses|SBI c|(DK)FD LO 205655
65102|F|DK Khin-Mya's Geisha|SBI n 21|(DK)FD LO 205252
65103|M|DK Khin-Mya's Gemstone|SBI c 21|FD LO 127496
65104|M|DK Khin-Mya's Glenlivet|SBI n|(DK)FD LO 205653
65105|M|DK Khin-Mya's Heart and Soul|SBI c|FD LO 128311
65106|F|DK Khin-Mya's Hope and Glory|SBI b|FD LO 128310
65107|F|DK Khin-Mya's Ibiza|SBI a|FD LO 129927
65108|M|DK Khin-Mya's Indianapolis|SBI a|FD LO 129926
65109|F|DK Khin-Mya's Isadora|SBI b|FD LO 129929
65110|F|DK Khin-Mya's Izabella|SBI a|FD LO 129928
65111|M|DK Khin-Mya's Jack Daniels|SBI a|(DK)FD LO 205652
65112|M|DK Khin-Mya's Jackpot|SBI n 21|FD LO 132313
