SOURCE	TARGET
173830	163057
173831	120167
173832	167944
173833	165875
173834	172616
173835	165875
173836	163057
173837	173829
173839	165875
173840	173829
173841	129044
173842	129044
173843	129044
173844	129044
173845	103352
173846	172245
173847	173846
173848	130147
173849	126262
173850	126262
173851	173866
173852	173853
173853	172617
173855	173853
173856	190573
173857	190573
173858	188332
173859	150036
173860	123417
173861	173860
173862	190573
173863	173860
173864	143048
173865	190573
173866	190573
173867	173866
173868	172617
173869	123417
173870	173854
173871	214
173872	214
173875	175073
173876	126266
173877	126266
173879	190932
173881	193746
173882	124083
173883	178403
173885	174621
173886	174621
173887	21561
173889	173893
173892	184958
173894	168586
173895	184958
173897	169225
173898	169225
173899	173932
173900	168395
173901	146897
173902	167714
173903	169598
173906	167714
173907	169598
173908	167714
173910	189182
173911	8585
173914	180512
173915	180512
173916	171772
173917	84348
173918	65579
173919	65579
173920	65579
173921	169668
173923	19201
173924	168730
173925	168730
173926	105201
173927	153755
173928	192321
173929	8187
173930	169248
173931	6992
173932	6992
173933	141182
173934	182405
173937	141161
173939	148552
173940	168210
173941	7147
173942	9050
173943	169848
173944	172790
173945	173165
173946	172272
173947	173172
173948	50032
173949	173165
173950	837
173951	170787
173952	171473
173953	173165
173954	173172
173958	170973
173959	172804
173960	168210
173961	168210
173962	168210
173963	168210
173965	168210
173967	126037
173968	72
173969	170019
173970	49504
173971	134270
173972	170019
173974	50032
173975	173990
173976	171131
173977	172308
173978	172308
173979	173165
173980	169009
173981	169009
173982	170019
173983	169011
173984	173971
173985	50032
173988	124919
173989	161240
173990	171228
173991	173990
173992	173990
173993	170935
173994	175520
173996	173741
173997	123166
173998	167363
174000	171017
174002	174000
174003	167588
174004	172347
174005	172401
174006	3582
174007	150368
174008	150368
174009	150368
174010	171087
174011	167363
174012	77719
174014	165821
174015	1450
174016	162965
174017	165821
174018	150057
174019	140099
174020	171973
174021	167399
174022	169252
174023	13559
174024	13559
174025	171026
174026	171026
174027	171446
174028	172561
174029	134417
174034	171207
174035	168781
174036	167945
174037	151318
174038	173445
174041	174040
174043	171603
174045	170681
174046	170681
174047	170386
174048	174013
174049	174013
174050	174048
174051	123950
174053	171603
174054	160734
174055	170902
174056	174054
174057	174054
174058	174054
174060	173198
174061	173198
174062	185913
174063	185913
174064	160730
174065	178213
174067	133493
174068	153616
174069	165673
174070	16665
174071	156246
174072	140398
174073	173281
174074	50812
174075	193053
174076	118119
174077	13735
174078	112254
174079	5474
174081	149133
174083	81157
174084	126579
174085	182088
174086	186421
174087	177189
174088	177189
174089	7742
174090	149746
174092	21787
174093	174415
174094	99199
174095	158514
174097	7318
174099	162943
174101	153564
174103	149730
174105	6403
174106	21485
174108	6529
174109	160231
174110	21250
174111	131082
174112	120009
174113	159317
174114	91260
174116	159317
174117	159317
174118	176188
174119	173516
174120	122334
174121	122334
174123	18230
174124	138012
174125	178161
174126	137307
174128	178170
174130	174128
174131	174128
174132	159093
174133	137308
174134	135668
174136	5107
174137	12930
174138	120381
174139	96800
174140	134035
174141	21859
174143	131976
174144	4224
174146	118153
174147	118152
174150	184596
174151	41058
174152	71899
174153	20934
174154	180961
174155	92026
174156	100573
174157	80330
174158	81157
174161	173290
174162	170183
174163	99839
174164	155726
174165	143701
174166	143701
174167	143701
174168	143701
174169	143701
174171	2958
174172	14376
174173	4606
174174	4606
174175	95701
174177	119236
174178	158916
174179	176650
174180	158916
174182	119236
174185	158916
174186	168462
174187	174196
174188	174181
174189	17972
174192	110767
174193	174189
174194	174195
174195	157335
174196	174184
174197	174195
174198	174197
174199	153373
174200	177610
174202	64398
174203	166154
174204	118119
174205	60357
174206	123102
174207	145129
174209	121434
174210	145129
174211	167708
174212	167708
174213	101335
174215	162440
174216	186110
174217	16940
174218	21784
174219	78733
174221	21963
174228	174232
174229	119565
174232	142575
174233	132619
174234	20296
174235	119579
174237	187631
174238	142744
174240	164141
174243	6984
174244	155179
174246	191369
174247	21486
174248	140127
174251	155179
174252	174256
174253	8203
174254	155179
174255	16406
174257	174256
174259	135821
174260	135821
174261	174259
174263	189438
174264	174263
174265	174263
174266	7709
174268	159549
174269	5086
174270	19954
174271	146877
174274	168462
174275	180631
174276	168735
174277	187499
174278	174277
174279	174277
174280	2737
174283	131681
174285	139230
174286	159381
174289	163248
174290	177626
174293	2042
174294	174291
174295	144855
174296	18513
174298	149579
174299	147183
174300	179114
174301	174299
174302	181162
174303	149579
174304	149579
174305	174299
174307	6189
174308	131727
174309	1649
174312	138553
174313	174311
174317	175790
174319	65683
174320	158747
174321	139777
174322	9122
174323	107445
174324	86839
174325	32136
174326	165437
174327	150005
174328	187537
174329	127037
174330	51006
174331	85396
174332	119176
174333	66012
174334	168089
174335	30199
174336	160340
174338	8516
174339	65846
174341	28782
174342	192810
174343	129362
174345	135883
174346	5772
174347	140819
174348	140819
174349	140819
174350	140819
174351	140819
174352	140819
174353	140819
174354	140819
174355	23107
174356	180680
174357	128565
174358	140062
174359	10645
174360	168416
174361	175492
174362	133950
174363	132499
174364	128941
174365	128941
174366	132499
174367	128941
174368	127470
174369	13180
174370	128941
174371	161484
174372	21786
174373	128941
174374	128941
174375	132499
174376	128941
174377	132499
174378	132499
174379	140062
174380	131359
174381	128941
174382	161484
174383	128941
174384	161484
174385	6100
174386	142576
174387	169260
174388	156246
174389	92893
174391	174392
174393	162972
174394	108746
174396	158530
174397	158530
174398	174404
174399	158530
174400	158530
174401	174396
174402	174396
174403	174400
174404	174403
174405	174399
174406	179157
174407	153892
174408	9159
174410	128867
174411	139231
174413	139231
174414	30094
174415	8873
174416	154315
174419	176624
174420	54864
174421	129028
174422	135397
174423	165515
174424	140070
174429	174435
174430	130709
174431	130709
174432	130709
174433	175021
174434	3679
174435	157252
174436	174434
174437	174434
174438	174434
174439	174435
174440	174435
174441	174435
174442	174435
174443	174435
174444	174435
174446	174435
174447	174435
174448	174439
174449	174435
174450	174435
174452	124580
174454	174445
174455	174453
174458	174435
174459	174435
174460	174435
174461	174435
174462	174435
174463	174435
174464	174435
174465	174435
174466	184429
174467	174435
174468	174435
174469	174435
174470	174435
174471	133706
174472	168462
174473	36887
174474	175921
174476	162010
174477	162010
174478	133336
174479	174415
174480	174599
174481	131082
174483	43401
174484	161751
174485	11262
174486	118532
174489	76069
174490	180763
174491	118532
174492	187890
174493	187890
174497	91400
174498	169591
174501	10477
174502	6848
174503	136008
174504	18407
174505	80330
174506	9122
174507	133400
174508	150604
174509	13853
174510	92026
174511	133493
174512	186943
174515	124792
174516	9043
174517	128968
174518	17866
174519	187707
174520	8633
174521	165515
174523	12653
174524	164844
174527	9565
174528	118625
174529	3321
174530	110985
174531	165437
174532	158325
174533	138939
174534	3874
174535	905
174536	905
174537	31358
174538	120016
174539	184446
174540	18822
174541	192244
174543	76069
174544	30199
174545	21541
174546	175208
174547	175208
174548	155405
174549	166791
174551	122748
174556	174553
174560	86278
174562	20608
174564	182011
174565	85722
174566	120381
174567	123476
174568	80330
174569	179638
174570	152943
174571	135294
174572	173981
174573	62010
174574	32136
174575	144295
174576	126041
174577	166201
174578	178265
174579	8031
174580	86329
174581	56312
174582	158933
174583	122243
174584	18981
174585	187537
174586	179251
174587	48063
174588	71367
174589	14917
174590	8814
174591	33480
174592	8804
174593	175798
174594	12687
174595	53171
174596	31035
174597	151033
174598	163952
174599	151961
174600	110767
174601	67759
174602	152240
174603	193981
174604	7227
174605	8516
174606	56385
174607	20427
174608	8425
174609	125866
174610	70770
174611	19220
174612	1750
174613	175798
174615	172448
174617	129059
174622	47088
174623	6748
174624	124477
174625	19007
174626	123599
174627	186712
174628	161111
174629	161764
174630	140850
174631	181861
174633	174635
174634	124681
174635	124681
174636	174648
174637	124681
174638	124681
174639	178484
174640	164658
174641	164658
174642	178484
174643	174635
174644	125929
174645	125929
174646	174661
174647	174635
174648	150871
174649	174635
174650	174640
174652	150871
174655	164658
174656	164658
174657	124681
174658	124721
174659	164658
174660	124721
174661	164658
174663	174650
174664	174650
174665	174650
174667	174650
174669	174662
174670	174650
174671	174650
174672	124122
174676	164658
174677	177605
174678	136055
174679	12723
174680	121818
174681	36887
174682	185584
174683	177286
174684	166687
174685	118996
174686	8516
174687	174691
174688	174691
174691	174692
174693	174687
174694	174691
174697	133528
174699	7499
174705	131737
174706	10477
174707	177800
174708	158546
174710	173479
174711	43498
174712	43401
174713	40390
174715	16932
174716	19354
174718	126066
174719	13742
174720	118119
174721	118119
174722	180006
174725	174724
174728	123516
174729	140293
174730	123516
174732	174733
174734	146436
174735	97495
174736	133863
174737	81346
174738	190374
174739	19059
174741	77556
174743	174746
174744	126395
174746	174748
174747	139175
174748	139175
174749	119248
174750	21142
174752	174759
174753	174782
174754	174782
174755	174770
174756	21142
174757	174759
174758	3847
174759	174779
174760	128266
174761	16659
174762	134675
174765	174759
174768	22162
174769	174782
174770	21142
174772	174789
174773	174786
174774	174759
174777	174756
174778	24051
174779	174751
174781	161783
174782	21142
174783	174779
174786	174787
174790	2244
174792	142554
174793	140770
174794	193062
174795	193062
174796	174794
174797	193062
174798	174795
174799	140314
174800	140770
174801	174797
174802	178961
174803	176678
174804	64398
174806	10009
174812	174811
174814	19158
174816	174817
174817	187422
174818	129028
174819	163315
174820	191460
174822	188976
174823	183980
174824	7064
174827	131727
174828	178027
174829	20836
174830	178441
174831	3135
174832	134662
174833	174831
174834	192472
174835	174837
174836	174837
174839	174834
174841	185992
174842	174841
174843	177604
174844	190369
174845	177604
174846	174845
174847	124644
174850	174851
174851	126260
174853	166069
174856	136417
174857	174708
174858	153119
174859	162225
174861	165392
174862	138008
174863	138008
174864	137995
174865	135571
174868	176629
174870	142778
174871	188976
174873	3004
174874	20541
174879	174877
174881	120857
174884	189043
174885	157527
174886	124708
174888	163252
174889	174891
174890	15464
174891	15464
174892	163252
174894	127921
174898	132419
174899	132419
174900	132419
174901	132419
174902	132419
174903	79642
174904	79642
174905	79642
174907	142500
174908	183463
174909	174683
174910	174909
174911	178703
174914	178703
174915	22480
174916	76069
174917	22819
174918	33803
174921	155684
174922	42050
174924	101976
174925	161380
174926	101976
174927	101976
174928	101976
174929	101976
174930	132674
174931	132674
174932	132674
174933	132674
174934	132674
174935	132674
174936	132674
174937	132674
174938	132674
174939	132674
174940	132674
174941	68224
174942	174945
174943	174945
174944	174945
174945	86842
174946	174945
174947	68224
174948	68224
174949	19780
174950	19780
174951	174945
174952	174945
174953	174945
174954	174945
174955	174945
174956	174945
174957	174945
174958	174945
174959	79663
174960	79663
174961	79663
174962	79663
174963	79663
174964	79663
174965	79663
174966	132674
174967	132674
174968	132674
174969	129028
174970	173254
174971	135315
174972	132324
174973	176642
174974	128248
174975	8573
174977	189214
174978	174983
174980	174992
174983	177031
174985	131091
174986	174993
174991	174997
174992	178435
174994	178435
174996	139695
174999	131091
175001	174981
175002	174996
175003	153748
175004	175000
175005	178435
175006	175003
175012	175013
175014	129028
175015	80330
175016	131727
175017	188089
175018	188089
175020	175080
175021	164194
175022	146766
175023	149741
175025	164845
175026	170192
175027	175025
175028	156668
175032	188089
175034	188089
175035	188089
175037	22384
175038	146766
175039	172919
175040	184215
175041	175069
175042	188089
175043	176643
175044	170192
175045	176643
175047	10727
175048	177004
175049	159582
175051	175022
175052	170192
175054	175077
175055	175032
175056	175089
175058	175075
175059	175089
175060	175032
175061	10727
175062	175074
175063	10727
175064	175099
175069	150304
175070	175067
175071	169917
175072	146766
175073	176643
175074	171184
175075	138075
175076	175095
175077	188089
175078	172919
175080	146766
175081	175080
175083	175074
175084	175080
175085	175089
175086	175087
175088	146766
175089	175058
175092	175089
175093	132789
175094	175093
175095	193674
175096	175032
175097	175089
175098	175032
175101	168617
175102	154594
175103	16399
175108	175113
175110	175112
175111	123899
175112	124297
175114	155936
175115	10477
175117	126021
175118	140347
175120	179608
175121	161672
175122	2075
175125	176124
175126	51470
175127	24363
175128	44320
175129	14450
175130	131686
175131	137573
175132	43401
175133	66012
175135	160026
175136	124845
175138	14407
175139	48551
175140	108003
175141	135675
175142	53171
175143	122928
175146	23457
175147	163994
175148	78594
175149	1944
175150	34784
175151	411
175152	148657
175154	155671
175155	188346
175157	170417
175158	170417
175160	163909
175161	163909
175162	163909
175163	186979
175164	163909
175165	171628
175166	163909
175167	171642
175168	171012
175170	175179
175171	8010
175172	175175
175173	175169
175174	139503
175176	175179
175177	175169
175178	175171
175179	21448
175180	175169
175183	175179
175184	16424
175187	166848
175191	15617
175192	22317
175194	92893
175198	124036
175199	152556
175201	101864
175208	175206
175209	134745
175210	147282
175211	147282
175214	175213
175215	175214
175216	172706
175217	175216
175218	190030
175220	143793
175223	145034
175225	118486
175228	175225
175229	175225
175230	175222
175231	175222
175232	175225
175233	175225
175235	175232
175236	175232
175237	175232
175239	165885
175240	137667
175242	175251
175243	166360
175244	147288
175245	6277
175248	156142
175249	4211
175250	175245
175255	191540
175261	175245
175262	141741
175264	191184
175266	166687
175267	6412
175268	121275
175270	142251
175271	149997
175274	10258
175278	13299
175279	177210
175283	182495
175284	175281
175285	147936
175286	147936
175287	177998
175288	1621
175292	147343
175294	120197
175295	106130
175296	56276
175297	16536
175298	110132
175299	173479
175300	81346
175301	85707
175302	19859
175303	182088
175304	48063
175307	169834
175308	26961
175309	150005
175310	9502
175311	16940
175312	59685
175313	66546
175314	139371
175315	140452
175316	156243
175317	159569
175319	146767
175320	155405
175321	3874
175322	71367
175323	161383
175324	76878
175325	2409
175328	136196
175329	192410
175331	136196
175332	21386
175333	175335
175334	175335
175335	137514
175336	175335
175337	183747
175338	155541
175339	24141
175341	118119
175344	133771
175345	169277
175346	124057
175347	139619
175348	149835
175350	185308
175351	126284
175352	9159
175353	119061
175354	144182
175356	136326
175357	139283
175358	175359
175359	139284
175360	139283
175361	66546
175362	105725
175363	132595
175364	144152
175368	121394
175371	149103
175372	121394
175374	56574
175375	56574
175376	176005
175377	56574
175378	56574
175379	175394
175380	166270
175381	166270
175383	137644
175384	137644
175385	175387
175386	175382
175387	175401
175388	175394
175389	175380
175390	166270
175391	137644
175392	137644
175393	137644
175394	175387
175396	175401
175397	185821
175398	166270
175399	137644
175400	185821
175401	137644
175405	17955
175406	160022
175407	164991
175408	154478
175409	107762
175415	95666
175417	63714
175418	148798
175419	160753
175420	138078
175423	155237
175424	148791
175425	118119
175426	147554
175427	129427
175428	139783
175429	179653
175430	8446
175431	142270
175432	54456
175433	25089
175435	153616
175436	108003
175437	51399
175438	164242
175440	129242
175441	52862
175443	145210
175444	153892
175445	163952
175446	76878
175447	158606
175449	131325
175450	175451
175451	175447
175452	97728
175453	175447
175454	142163
175456	175449
175458	175454
175459	139783
175460	178027
175461	131944
175462	9268
175463	174852
175465	137483
175467	148837
175468	76069
175470	20762
175472	146643
175473	175471
175474	174563
175475	166336
175476	146877
175478	175479
175484	176343
175485	185807
175486	7602
175487	142511
175489	7602
175490	120494
175492	163295
175493	163309
175494	119579
175495	163295
175496	163295
175497	185807
175498	17808
175499	17808
175500	175501
175501	161315
175502	150843
175504	175500
175505	175500
175507	182492
175508	23773
175509	176435
175510	17082
175511	67529
175512	78332
175513	164210
175514	19359
175515	118119
175516	158918
175517	158918
175518	174885
175521	175525
175522	175525
175523	159829
175525	159829
175527	123964
175528	159829
175531	175532
175532	159829
175533	166692
175534	151990
175535	7285
175538	189127
175539	142774
175540	138649
175541	130474
175542	16115
175543	104053
175544	104053
175545	104053
175546	104053
175547	174415
175548	160428
175549	16940
175550	132024
175551	9740
175552	12719
175553	120080
175554	7039
175555	61072
175556	143514
175559	30760
175561	118119
175563	8725
175564	163259
175566	22288
175570	178189
175571	178189
175575	178189
175577	135003
175578	191141
175579	79663
175582	129283
175583	143657
175584	42050
175585	167791
175586	186430
175587	123246
175589	10555
175590	129096
175592	174285
175593	22016
175594	174285
175595	153957
175596	171930
175599	18635
175600	18635
175601	18635
175603	184038
175604	184038
175605	24674
175606	24674
175607	16772
175608	18944
175609	66012
175610	129596
175611	135227
175613	182404
175614	183841
175615	15180
175617	118095
175618	22178
175619	136761
175620	149151
175621	154588
175622	149145
175623	149145
175626	86278
175627	125995
175628	187804
175629	177552
175631	131762
175634	136974
175636	183323
175637	22798
175638	175650
175640	6147
175641	124704
175642	147342
175643	175650
175644	127563
175645	127563
175647	131429
175648	175646
175649	175635
175650	131429
175651	175635
175653	131429
175654	127563
175657	175650
175658	134268
175659	192512
175662	146148
175663	51384
175665	175662
175666	25089
175667	6415
175672	22217
175673	123386
175674	158534
175677	163241
175678	186847
175679	186847
175680	118119
175681	14205
175682	61092
175683	126677
175685	130594
175686	118119
175687	185806
175689	16753
175691	13769
175692	13769
175694	13743
175695	11676
175698	124792
175699	130350
175701	173805
175702	664
175703	275
175704	99449
175705	169568
175706	154414
175707	170344
175708	175714
175709	165451
175710	169715
175711	165451
175712	169715
175713	172927
175714	175713
175715	168853
175717	153234
175719	14000
175720	175972
175725	138073
175726	16423
175727	1622
175729	188682
175731	193291
175732	193291
175733	193291
175734	13115
175735	13115
175737	13115
175738	13115
175739	13115
175740	13115
175741	13115
175742	13115
175743	120096
175744	65842
175745	55130
175746	92026
175747	43401
175748	154642
175751	175749
175752	178799
175753	9424
175754	9424
175755	9424
175756	191199
175757	191199
175758	191199
175759	191199
175760	180719
175761	180719
175762	191199
175763	191199
175765	180719
175766	120952
175767	191199
175770	175778
175771	175778
175773	15634
175776	175773
175777	175776
175780	24804
175781	24804
175782	175780
175784	156221
175785	83729
175786	57130
175787	9122
175788	180979
175789	185092
175790	119207
175791	79405
175792	157248
175793	6711
175794	44320
175795	179251
175796	19849
175797	142848
175798	123830
175799	190082
175800	18806
175801	7318
175802	119709
175803	177799
175804	81157
175805	162635
175808	66122
175809	194213
175810	149020
175811	100573
175812	24151
175813	155084
175816	156228
175817	166564
175818	136147
175819	175818
175820	17667
175821	165669
175823	129379
175824	122319
175825	20391
175826	180507
175828	96800
175830	181219
175832	121926
175834	121926
175835	188358
175836	188358
175837	137697
175838	24167
175840	191063
175841	165805
175842	165805
175843	165805
175844	165805
175845	175841
175847	124687
175848	2708
175849	144865
175852	6846
175853	140253
175855	43621
175857	175859
175858	175851
175859	175851
175860	175859
175861	128257
175862	15772
175863	146418
175864	151448
175865	175863
175866	175871
175868	151448
175869	128257
175871	151448
175872	175863
175873	175863
175875	175871
175877	4075
175879	55187
175880	9441
175883	135237
175884	175889
175885	175842
175886	175842
175887	175842
175888	130296
175889	130296
175890	175888
175892	138613
175894	9579
175895	183841
175896	193971
175897	168461
175898	6748
175899	18338
175900	76878
175901	135300
175902	22922
175903	156042
175904	143554
175905	175937
175906	14531
175907	90011
175908	140053
175910	10010
175912	191463
175913	191462
175915	79118
175916	102786
175917	179574
175919	129242
175920	102786
175921	126697
175922	56032
175923	177836
175925	4206
175927	146877
175928	175406
175930	6338
175931	6338
175932	121057
175933	155735
175934	149782
175936	22651
175937	160954
175938	411
175939	14706
175940	157576
175941	31358
175942	31358
175943	132813
175946	119557
175947	119557
175948	127809
175949	124356
175950	12583
175951	142013
175952	138502
175953	135483
175954	175953
175956	2737
175957	18392
175960	133351
175961	162493
175965	190412
175966	155735
175968	19031
175970	17464
175971	180217
175972	181583
175976	155916
175981	167222
175982	123476
175983	165515
175984	149782
175985	175798
175987	165049
175989	21669
175991	21642
175993	117862
175994	119995
175995	146396
175996	15804
175999	126688
176000	190345
176001	176951
176002	190345
176003	93780
176004	14159
176005	151983
176006	121843
176007	159930
176009	160924
176010	105725
176011	176113
176012	176113
176015	8190
176016	9798
176017	125995
176019	151451
176020	190176
176021	136405
176022	46165
176025	16088
176026	18259
176027	18259
176029	161017
176031	176029
176032	184881
176033	176029
176034	176029
176035	176029
176036	189256
176037	176036
176038	176036
176039	128875
176041	166811
176043	176042
176045	189296
176046	52258
176047	18186
176048	102233
176049	58332
176050	175118
176051	163816
176052	160714
176053	127897
176054	181440
176055	156925
176056	183401
176059	138939
176061	164022
176062	155981
176063	163094
176064	164529
176065	123372
176066	118442
176067	24759
176068	135743
176069	166010
176071	174866
176072	176310
176074	156255
176076	176078
176077	1861
176078	17691
176080	121465
176084	175118
176086	55333
176087	150437
176088	66122
176090	146877
176091	191208
176092	124792
176093	133032
176094	76069
176096	190305
176097	190305
176099	194184
176100	176104
176101	10423
176102	179936
176103	136814
176104	186360
176105	166987
176106	136146
176109	15361
176111	160009
176112	136248
176113	121289
176115	176116
176116	164254
176118	22791
176119	174586
176120	14376
176122	193825
176123	176120
176124	176120
176125	133791
176126	140357
176128	10238
176129	154685
176131	146650
176133	141116
176136	181499
176138	158253
176139	136501
176140	176139
176142	66122
176143	150005
176144	55845
176145	6090
176146	124556
176147	132466
176148	125901
176149	125901
176150	176157
176151	176158
176152	176158
176153	17873
176154	119602
176155	157587
176156	122182
176157	125901
176158	125901
176159	125901
176160	125901
176162	157587
176164	157663
176168	93882
176169	178928
176170	126393
176171	76069
176173	176172
176174	21143
176175	190299
176177	2150
176178	176179
176179	17301
176180	171436
176182	167354
176183	144868
176184	182153
176185	170389
176186	170389
176188	190892
176189	163733
176190	176729
176191	137660
176192	189043
176193	119721
176194	119941
176195	176209
176196	137660
176197	137661
176198	66
176199	176204
176200	67
176201	189043
176202	176204
176203	176204
176204	2185
176205	176204
176206	119721
176207	176209
176208	2185
176209	137661
176210	66
176211	176204
176213	67
176214	127811
176215	167296
176216	340
176217	157668
176218	187867
176219	176331
176220	121122
176221	134035
176222	144652
176223	52193
176224	55130
176225	147353
176226	154594
176227	164811
176228	110356
176229	37061
176230	68057
176231	155735
176232	78319
176233	174873
176234	174873
176235	176246
176236	9985
176237	9985
176239	174873
176240	176246
176241	174826
176242	176236
176243	174871
176244	176236
176245	176236
176246	174873
176248	176246
176249	178322
176250	156867
176251	155758
176254	146877
176256	164707
176257	176260
176258	176260
176259	147318
176260	165594
176263	176286
176264	176301
176269	165592
176270	176262
176272	176274
176276	176277
176277	176260
176278	176277
176280	176265
176281	176287
176282	184092
176284	176277
176285	176298
176286	176287
176292	176260
176294	176267
176295	176287
176298	176287
176300	176265
176301	184092
176307	75792
176308	75792
176309	154478
176311	75792
176315	23886
176318	191200
176319	42050
176320	149325
176326	155038
176328	154478
176331	19849
176332	174428
176333	18981
176334	179216
176335	176336
176336	130944
176337	128222
176339	17324
176340	176339
176341	5728
176344	9798
176345	178703
176346	176343
176349	4548
176350	4548
176351	4548
176354	11281
176355	165401
176356	163994
176357	125838
176358	162118
176360	123378
176361	137389
176362	137389
176363	127643
176364	150262
176365	150262
176367	176363
176368	169986
176369	169986
176370	123754
176371	123754
176373	178554
176374	144535
176375	134035
176376	108003
176377	24759
176378	150803
176379	134486
176381	180073
176384	153164
176386	178425
176387	176381
176389	176381
176390	161257
176391	157301
176392	13389
176394	17968
176395	185412
176398	17968
176399	176381
176400	154491
176401	9858
176402	17968
176404	185403
176406	136630
176407	128927
176409	160231
176410	179155
176411	156879
176412	149076
176413	190461
176415	147152
176417	181578
176418	81346
176419	141093
176422	120773
176423	165322
176425	181756
176426	176336
176427	2140
176428	176426
176429	122748
176430	175210
176431	150178
176435	17083
176436	22683
176437	14644
176438	1041
176439	171816
176440	150142
176441	51624
176442	12910
176443	126898
176445	18747
176446	176447
176447	177077
176448	137660
176450	157295
176451	166960
176452	157295
176453	165716
176454	166937
176455	166937
176456	6738
176458	14710
176459	13828
176460	186186
176462	149162
176463	192431
176464	176462
176465	192431
176466	192431
176470	17117
176471	133958
176472	179087
176473	122748
176475	122166
176476	139950
176479	163661
176480	20646
176481	20646
176482	5816
176483	5816
176485	176483
176486	176483
176487	176484
176488	176486
176489	163231
176490	163231
176491	188758
176492	163231
176493	174348
176494	163231
176495	188758
176496	163231
176497	163231
176498	163231
176499	163231
176500	163231
176501	163231
176502	163231
176503	163231
176504	163231
176505	188758
176506	163231
176507	188758
176508	188758
176509	163231
176510	4090
176511	163231
176512	163231
176513	163231
176514	163231
176515	163231
176516	188758
176517	188758
176518	188758
176519	163231
176520	188758
176521	163231
176522	163231
176523	163231
176524	188758
176525	163231
176526	188758
176527	188758
176528	188758
176529	163231
176530	163231
176531	188758
176532	163231
176533	188758
176534	163231
176535	163231
176536	163231
176537	163231
176538	163231
176539	163231
176540	163231
176541	163231
176542	163231
176543	163231
176544	163231
176545	163231
176546	163231
176547	163231
176548	163231
176549	163231
176550	163231
176551	163231
176552	188758
176553	163231
176554	163231
176555	163231
176556	188758
176557	163231
176558	144631
176559	163231
176560	144631
176561	163231
176562	163231
176563	163231
176564	163231
176565	163231
176566	163231
176567	163231
176568	163231
176569	163231
176570	163231
176571	163231
176572	163231
176573	163231
176574	163231
176575	163231
176576	188758
176577	163231
176578	188758
176579	163231
176580	163231
176581	163231
176582	182074
176583	163231
176584	188758
176585	163231
176586	188758
176587	163231
176588	163231
176589	163231
176590	163231
176591	163231
176592	188758
176593	163231
176594	188758
176595	188758
176596	163231
176597	163231
176598	163231
176599	188758
176600	163231
176601	163231
176602	188758
176603	188758
176604	163231
176605	188758
176606	188758
176607	163231
176608	163231
176609	163231
176610	188758
176611	182074
176612	163231
176613	163231
176614	163231
176615	163231
176616	163231
176617	163231
176618	163231
176619	163231
176620	163231
176621	163231
176622	163231
176623	188758
176626	183669
176627	130381
176630	6456
176632	165456
176633	181965
176636	176469
176638	192395
176640	176638
176641	150130
176643	146743
176644	157660
176647	120802
176648	147789
176649	147789
176650	119236
176651	119236
176652	119236
176653	147878
176655	9371
176661	131560
176662	139151
176663	136037
176664	110767
176666	147928
176667	156365
176668	137798
176669	13884
176670	123830
176671	36887
176672	159189
176673	166687
176674	124368
176675	126132
176676	147026
176677	76069
176679	20071
176680	7061
176681	3253
176682	133510
176684	160983
176685	160983
176686	118373
176687	156214
176688	6748
176689	131597
176690	92026
176692	151990
176693	20934
176694	132360
176695	175390
176699	2209
176701	190682
176703	176704
176705	176703
176706	179926
176707	129008
176708	159453
176709	43401
176710	118984
176711	6291
176712	166811
176713	137715
176714	7285
176715	126507
176716	44789
176718	131889
176719	150587
176720	166446
176721	181716
176722	176725
176723	176725
176724	166446
176725	166446
176726	166446
176727	127476
176728	4549
176729	177134
176730	186352
176731	157560
176734	121953
176735	178895
176736	121953
176742	193503
176743	2194
176747	178493
176748	176747
176749	176751
176753	133966
176754	133966
176755	171215
176756	6342
176757	6342
176759	172507
176760	118719
176761	171215
176762	118719
176763	157560
176765	151990
176766	132360
176767	4743
176768	38748
176769	8027
176770	176769
176771	122821
176772	19916
176773	176769
176774	122821
176775	6762
176776	19916
176777	15187
176778	15187
176779	187788
176780	141673
176781	135740
176782	19916
176783	190971
176784	141673
176785	141673
176786	141673
176787	141673
176788	141673
176790	159223
176791	141673
176792	135740
176793	176769
176794	176769
176795	187788
176796	135740
176797	135740
176798	122821
176799	135740
176800	135740
176801	19916
176802	141673
176803	176769
176804	187788
176805	6762
176806	6762
176807	6762
176808	135740
176809	118645
176810	6762
176811	15187
176812	135740
176813	135740
176814	135740
176815	141673
176816	6762
176817	6762
176818	6762
176819	159223
176820	141673
176821	141673
176822	176769
176823	176769
176824	120267
176825	141673
176826	176769
176827	15187
176828	176769
176829	6762
176830	176769
176831	86450
176832	6762
176833	6762
176834	141673
176835	159223
176836	141673
176837	176769
176838	187788
176839	176769
176840	141673
176841	176769
176842	6762
176843	6762
176844	176769
176845	135740
176846	135740
176847	6762
176848	135740
176849	141673
176850	141673
176851	19916
176852	122821
176853	122821
176854	135740
176855	122821
176856	187788
176857	135740
176858	176769
176859	122821
176860	141673
176861	122821
176862	135740
176863	122821
176864	135740
176865	176769
176866	141673
176867	187788
176868	122821
176869	122821
176870	176769
176871	122821
176872	122821
176873	122821
176874	19916
176875	19916
176876	122821
176877	19916
176878	141673
176879	141673
176880	135740
176881	19916
176882	122821
176883	122821
176884	122821
176885	122821
176886	122821
176887	19916
176888	176769
176889	122821
