SOURCE	TARGET	LABEL
78786	72804	DAM
78787	72804	DAM
78788	72804	DAM
78789	152696	DAM
78790	136623	DAM
78791	80824	DAM
78792	80824	DAM
78793	47394	DAM
78794	80824	DAM
78795	47394	DAM
78796	78799	DAM
78797	78850	DAM
78798	129948	DAM
78799	129948	DAM
78800	129948	DAM
78801	129948	DAM
78802	129948	DAM
78803	78799	DAM
78804	47394	DAM
78805	47394	DAM
78806	47394	DAM
78807	47394	DAM
78808	29865	DAM
78809	29865	DAM
78810	29865	DAM
78811	78822	DAM
78812	78822	DAM
78813	78822	DAM
78814	78850	DAM
78815	47083	DAM
78816	47083	DAM
78817	47083	DAM
78818	47394	DAM
78819	47394	DAM
78820	47394	DAM
78821	47394	DAM
78822	49248	DAM
78823	49248	DAM
78824	49248	DAM
78825	78822	DAM
78826	78822	DAM
78827	78822	DAM
78828	78822	DAM
78829	47083	DAM
78830	78829	DAM
78831	78829	DAM
78832	56964	DAM
78833	78850	DAM
78834	78850	DAM
78835	78850	DAM
78836	193772	DAM
78837	78822	DAM
78838	78822	DAM
78839	78822	DAM
78840	47083	DAM
78841	78829	DAM
78842	78829	DAM
78843	78829	DAM
78844	56964	DAM
78845	56964	DAM
78846	56964	DAM
78847	56964	DAM
78848	56964	DAM
78849	56964	DAM
78850	137915	DAM
78851	137915	DAM
78852	56964	DAM
78853	56964	DAM
78854	47753	DAM
78855	56964	DAM
78856	56964	DAM
78857	56964	DAM
78858	137915	DAM
78859	137915	DAM
78860	47753	DAM
78861	47753	DAM
78862	43347	DAM
78863	43347	DAM
78864	43347	DAM
78865	114825	DAM
78866	114825	DAM
78867	114825	DAM
78868	114825	DAM
78869	114825	DAM
78870	114825	DAM
78871	114825	DAM
78872	114825	DAM
78873	114825	DAM
78874	114825	DAM
78875	114825	DAM
78876	114825	DAM
78877	114825	DAM
78878	114825	DAM
78879	139931	DAM
78880	139931	DAM
78881	139931	DAM
78882	139931	DAM
78883	139931	DAM
78884	139931	DAM
78885	93316	DAM
78886	93316	DAM
78887	93316	DAM
78888	93316	DAM
78889	93316	DAM
78890	93316	DAM
78891	93316	DAM
78892	67822	DAM
78893	67822	DAM
78894	67822	DAM
78895	67822	DAM
78896	51591	DAM
78897	51591	DAM
78898	13519	DAM
78899	13519	DAM
78900	13519	DAM
78901	51591	DAM
78902	51591	DAM
78903	51591	DAM
78904	13519	DAM
78905	13519	DAM
78906	51591	DAM
78907	13519	DAM
78908	51591	DAM
78909	51591	DAM
78910	51591	DAM
78911	13519	DAM
78912	51591	DAM
78913	51591	DAM
78914	51591	DAM
78915	1577	DAM
78916	1577	DAM
78917	1577	DAM
78918	1577	DAM
78919	1577	DAM
78920	1577	DAM
78921	1577	DAM
78922	140627	DAM
78923	140627	DAM
78924	140627	DAM
78925	140627	DAM
78926	140627	DAM
78927	140627	DAM
78928	140627	DAM
78929	120437	DAM
78930	120437	DAM
78931	140627	DAM
78932	120437	DAM
78933	140627	DAM
78934	140627	DAM
78935	120437	DAM
78936	140627	DAM
78937	42644	DAM
78938	170492	DAM
78939	94096	DAM
78940	78969	DAM
78941	79075	DAM
78942	42589	DAM
78943	42567	DAM
78944	94096	DAM
78945	146396	DAM
78946	79030	DAM
78947	146396	DAM
78948	42589	DAM
78949	191340	DAM
78950	170492	DAM
78951	146396	DAM
78952	146396	DAM
78953	146396	DAM
78954	154254	DAM
78955	191251	DAM
78956	191340	DAM
78957	79030	DAM
78958	191251	DAM
78959	79030	DAM
78960	154254	DAM
78961	191251	DAM
78962	36981	DAM
78963	191340	DAM
78964	42623	DAM
78965	42623	DAM
78966	142121	DAM
78967	42623	DAM
78968	42644	DAM
78969	79030	DAM
78970	42623	DAM
78971	170492	DAM
78972	42623	DAM
78973	78969	DAM
78974	170492	DAM
78975	180586	DAM
78976	191251	DAM
78977	42589	DAM
78978	42640	DAM
78979	79030	DAM
78980	42640	DAM
78981	191340	DAM
78982	191251	DAM
78983	79030	DAM
78984	191340	DAM
78985	42644	DAM
78986	42640	DAM
78987	180586	DAM
78988	180586	DAM
78989	42640	DAM
78990	191251	DAM
78991	42589	DAM
78992	42640	DAM
78993	42644	DAM
78994	42640	DAM
78995	42640	DAM
78996	191340	DAM
78997	42640	DAM
78998	42640	DAM
78999	78946	DAM
79000	42640	DAM
79001	42640	DAM
79002	79030	DAM
79003	42640	DAM
79004	42640	DAM
79005	42640	DAM
79006	42640	DAM
79007	42640	DAM
79008	42640	DAM
79009	42640	DAM
79010	154254	DAM
79011	191340	DAM
79012	162452	DAM
79013	42640	DAM
79014	42640	DAM
79015	42640	DAM
79016	6446	DAM
79017	42640	DAM
79018	191251	DAM
79019	154254	DAM
79020	42640	DAM
79021	42640	DAM
79022	42640	DAM
79023	191340	DAM
79024	78969	DAM
79025	79030	DAM
79026	79075	DAM
79027	36981	DAM
79028	162452	DAM
79029	162452	DAM
79030	154254	DAM
79031	79075	DAM
79032	191340	DAM
79033	191340	DAM
79034	42589	DAM
79035	42644	DAM
79036	191340	DAM
79037	42589	DAM
79038	142121	DAM
79039	180586	DAM
79040	6446	DAM
79041	42589	DAM
79042	42640	DAM
79043	42586	DAM
79044	142121	DAM
79045	42644	DAM
79046	42644	DAM
79047	191251	DAM
79048	191251	DAM
79049	78946	DAM
79050	180586	DAM
79051	191340	DAM
79052	78969	DAM
79053	170492	DAM
79054	79030	DAM
79055	180586	DAM
79056	170492	DAM
79057	180586	DAM
79058	79075	DAM
79059	78969	DAM
79060	42640	DAM
79061	42589	DAM
79062	191340	DAM
79063	6446	DAM
79064	191251	DAM
79065	42586	DAM
79066	180586	DAM
79067	42567	DAM
79068	42586	DAM
79069	191251	DAM
79070	180586	DAM
79071	191251	DAM
79072	191340	DAM
79073	191340	DAM
79074	180586	DAM
79075	191340	DAM
79076	42640	DAM
79077	42586	DAM
79078	170492	DAM
79079	36981	DAM
79080	191251	DAM
79081	191340	DAM
79082	6446	DAM
79083	6446	DAM
79084	36981	DAM
79085	180586	DAM
79086	154254	DAM
79087	42586	DAM
79088	79030	DAM
79089	191251	DAM
79090	154254	DAM
79091	79075	DAM
79092	42589	DAM
79093	162452	DAM
79094	78946	DAM
79095	78969	DAM
79096	78946	DAM
79097	180586	DAM
79098	191251	DAM
79099	191251	DAM
79100	78946	DAM
79101	154254	DAM
79102	162452	DAM
79103	42586	DAM
79104	191251	DAM
79105	162452	DAM
79106	79039	DAM
79107	191251	DAM
79108	42567	DAM
79109	42589	DAM
79110	162452	DAM
79111	180586	DAM
79112	79075	DAM
79113	191340	DAM
79114	79405	DAM
79115	79405	DAM
79116	79405	DAM
79117	137715	DAM
79118	137715	DAM
79119	34698	DAM
79120	34698	DAM
79121	34698	DAM
79122	34698	DAM
79123	34698	DAM
79124	34698	DAM
79125	34698	DAM
79126	122856	DAM
79127	146763	DAM
79128	122856	DAM
79129	122856	DAM
79130	146763	DAM
79131	122856	DAM
79132	122856	DAM
79133	146763	DAM
79134	122856	DAM
79135	122856	DAM
79136	122856	DAM
79137	146763	DAM
79138	146763	DAM
79139	122856	DAM
79140	122856	DAM
79141	120381	DAM
79142	120381	DAM
79143	120381	DAM
79144	120381	DAM
79145	120381	DAM
79146	20391	DAM
79147	20391	DAM
79148	38448	DAM
79149	155053	DAM
79150	155053	DAM
79151	155053	DAM
79152	20391	DAM
79153	155053	DAM
79154	20391	DAM
79155	20391	DAM
79156	20391	DAM
79157	85509	DAM
79158	173034	DAM
79159	20391	DAM
79160	20391	DAM
79161	173034	DAM
79162	38448	DAM
79163	38448	DAM
79164	155053	DAM
79165	173034	DAM
79166	38448	DAM
79167	160840	DAM
79168	160840	DAM
79169	160840	DAM
79170	85509	DAM
79171	160840	DAM
79172	38448	DAM
79173	160840	DAM
79174	160840	DAM
79175	85509	DAM
79176	155053	DAM
79177	85509	DAM
79178	85509	DAM
79179	85509	DAM
79180	85509	DAM
79181	85509	DAM
79182	85509	DAM
79183	85509	DAM
79184	155053	DAM
79185	173034	DAM
79186	155053	DAM
79187	155053	DAM
79188	173034	DAM
79189	155053	DAM
79190	38448	DAM
79191	20391	DAM
79192	38448	DAM
79193	20391	DAM
79194	20391	DAM
79195	20391	DAM
79196	155053	DAM
79197	155053	DAM
79198	20391	DAM
79199	20391	DAM
79200	20391	DAM
79201	155053	DAM
79202	53325	DAM
79203	53325	DAM
79204	53325	DAM
79205	53325	DAM
79206	53325	DAM
79207	57580	DAM
79208	57580	DAM
79209	57580	DAM
79210	57580	DAM
79211	57580	DAM
79212	93756	DAM
79213	93756	DAM
79214	93756	DAM
79215	93756	DAM
79216	93756	DAM
79217	55063	DAM
79218	55063	DAM
79219	55063	DAM
79220	55063	DAM
79221	55063	DAM
79222	55063	DAM
79223	92758	DAM
79224	92758	DAM
79225	92758	DAM
79226	92758	DAM
79227	55063	DAM
79228	55063	DAM
79229	55063	DAM
79230	55063	DAM
79231	55063	DAM
79232	55063	DAM
79233	55063	DAM
79234	92758	DAM
79235	92758	DAM
79236	92758	DAM
79237	92758	DAM
79238	92758	DAM
79239	92758	DAM
79240	55063	DAM
79241	55063	DAM
79242	55063	DAM
79243	55063	DAM
79244	55063	DAM
79245	55063	DAM
79247	173747	DAM
79248	173747	DAM
79249	173747	DAM
79250	173747	DAM
79251	116634	DAM
79252	116634	DAM
79253	116634	DAM
79254	116634	DAM
79255	116634	DAM
79256	79249	DAM
79257	79249	DAM
79258	55063	DAM
79259	55063	DAM
79260	55063	DAM
79261	55063	DAM
79262	55063	DAM
79263	55063	DAM
79264	55063	DAM
79265	55063	DAM
79266	55063	DAM
79267	103378	DAM
79268	103378	DAM
79269	103378	DAM
79270	138624	DAM
79271	138624	DAM
79272	138624	DAM
79273	138624	DAM
79274	138624	DAM
79275	52421	DAM
79276	52421	DAM
79277	52421	DAM
79278	52421	DAM
79279	52421	DAM
79280	52421	DAM
79281	52421	DAM
79282	52421	DAM
79283	156238	DAM
79284	156238	DAM
79285	156238	DAM
79286	156238	DAM
79287	52421	DAM
79288	7159	DAM
79289	10891	DAM
79290	10891	DAM
79291	148445	DAM
79292	134889	DAM
79293	134889	DAM
79294	134889	DAM
79295	123239	DAM
79296	123239	DAM
79297	134889	DAM
79298	134889	DAM
79299	134889	DAM
79300	148445	DAM
79301	148445	DAM
79302	148445	DAM
79303	148445	DAM
79304	7159	DAM
79305	7159	DAM
79306	7159	DAM
79307	7159	DAM
79308	7159	DAM
79309	7159	DAM
79310	7159	DAM
79311	7159	DAM
79312	7159	DAM
79313	7159	DAM
79314	7159	DAM
79315	34335	DAM
79316	34335	DAM
79317	44035	DAM
79318	44035	DAM
79319	44035	DAM
79320	85076	DAM
79321	44080	DAM
79322	44080	DAM
79323	85076	DAM
79324	44035	DAM
79325	44035	DAM
79326	85076	DAM
79327	44035	DAM
79328	79354	DAM
79329	126178	DAM
79330	126178	DAM
79331	126178	DAM
79332	126178	DAM
79333	126178	DAM
79334	79330	DAM
79335	119352	DAM
79336	79330	DAM
79337	79330	DAM
79338	79330	DAM
79339	79333	DAM
79340	79333	DAM
79341	79336	DAM
79342	79336	DAM
79343	79336	DAM
79344	79336	DAM
79345	79336	DAM
79346	79339	DAM
79347	79339	DAM
79348	79354	DAM
79349	79370	DAM
79350	84939	DAM
79351	79336	DAM
79352	79336	DAM
79353	79333	DAM
79354	79336	DAM
79355	79336	DAM
79356	79336	DAM
79357	103680	DAM
79358	103680	DAM
79359	103680	DAM
79360	103680	DAM
79361	79336	DAM
79362	79336	DAM
79363	79354	DAM
79364	79354	DAM
79365	79354	DAM
79366	79354	DAM
79367	79354	DAM
79368	79354	DAM
79369	79354	DAM
79370	79354	DAM
79371	79354	DAM
79372	84939	DAM
79373	79336	DAM
79374	79336	DAM
79375	79336	DAM
79376	79336	DAM
79377	79336	DAM
79378	79354	DAM
79379	79354	DAM
79380	79339	DAM
79381	79354	DAM
79382	106674	DAM
79383	106674	DAM
79384	106674	DAM
79385	106674	DAM
79386	79370	DAM
79387	79370	DAM
79388	79370	DAM
79389	79370	DAM
79390	79370	DAM
79391	79336	DAM
79392	79354	DAM
79393	79365	DAM
79394	79386	DAM
79395	79386	DAM
79396	79386	DAM
79397	79365	DAM
79398	79365	DAM
79399	79386	DAM
79400	79386	DAM
79401	79386	DAM
79402	79386	DAM
79403	79370	DAM
79404	79370	DAM
79405	79370	DAM
79406	79370	DAM
79407	79370	DAM
79408	79370	DAM
79409	79370	DAM
79410	79370	DAM
79411	79370	DAM
79412	79370	DAM
79413	72024	DAM
79414	72024	DAM
79415	72024	DAM
79416	72024	DAM
79417	72024	DAM
79418	40505	DAM
79419	40505	DAM
79420	72024	DAM
79421	104477	DAM
79422	104477	DAM
79423	104477	DAM
79424	104477	DAM
79425	104477	DAM
79426	104477	DAM
79427	110137	DAM
79428	110137	DAM
79429	110137	DAM
79430	110137	DAM
79431	110137	DAM
79432	110137	DAM
79433	69167	DAM
79434	69167	DAM
79435	102318	DAM
79436	69167	DAM
79437	69167	DAM
79438	102318	DAM
79439	69167	DAM
79440	69167	DAM
79441	69167	DAM
79442	102318	DAM
79443	102318	DAM
79444	69167	DAM
79445	69167	DAM
79446	83069	DAM
79447	83069	DAM
79448	83069	DAM
79449	83069	DAM
79450	83069	DAM
79451	83069	DAM
79452	83069	DAM
79453	83069	DAM
79454	83069	DAM
79455	12657	DAM
79456	12657	DAM
79457	12657	DAM
79458	12657	DAM
79459	12657	DAM
79460	91643	DAM
79461	91643	DAM
79462	91643	DAM
79463	91643	DAM
79464	91643	DAM
79465	91643	DAM
79466	91643	DAM
79467	91643	DAM
79468	91643	DAM
79469	91643	DAM
79470	91643	DAM
79471	91643	DAM
79472	91643	DAM
79473	91643	DAM
79474	111567	DAM
79475	111567	DAM
79476	111567	DAM
79477	111567	DAM
79478	111567	DAM
79479	145439	DAM
79480	106940	DAM
79481	145829	DAM
79482	145439	DAM
79483	106940	DAM
79484	96986	DAM
79485	106940	DAM
79486	106940	DAM
79487	145439	DAM
79488	145439	DAM
79489	145829	DAM
79490	145829	DAM
79491	145439	DAM
79492	106940	DAM
79493	145439	DAM
79494	48826	DAM
79495	48826	DAM
79496	48826	DAM
79497	48826	DAM
79498	62733	DAM
79499	79824	DAM
79500	79824	DAM
79501	92671	DAM
79502	62733	DAM
79503	62733	DAM
79504	62733	DAM
79505	62733	DAM
79506	79824	DAM
79507	79824	DAM
79508	11782	DAM
79509	11782	DAM
79510	11782	DAM
79511	136032	DAM
79512	136032	DAM
79513	11782	DAM
79514	11782	DAM
79515	11782	DAM
79516	136032	DAM
79517	136032	DAM
79518	99414	DAM
79519	136032	DAM
79520	136032	DAM
79521	136032	DAM
79522	99414	DAM
79523	99414	DAM
79524	136032	DAM
79525	136032	DAM
79526	136032	DAM
79527	99414	DAM
79528	99414	DAM
79529	136032	DAM
79530	11782	DAM
79531	11782	DAM
79532	136032	DAM
79533	11782	DAM
79534	11782	DAM
79535	11782	DAM
79536	136032	DAM
79537	136032	DAM
79538	62733	DAM
79539	62733	DAM
79540	11782	DAM
79541	11782	DAM
79542	62733	DAM
79543	136032	DAM
79544	11782	DAM
79545	136032	DAM
79546	136032	DAM
79547	11782	DAM
79548	136032	DAM
79549	136032	DAM
79550	11782	DAM
79551	81883	DAM
79552	81883	DAM
79553	91515	DAM
79554	91515	DAM
79555	81883	DAM
79556	81883	DAM
79557	81883	DAM
79558	91515	DAM
79559	81883	DAM
79560	81883	DAM
79561	81883	DAM
79562	91515	DAM
79563	84516	DAM
79564	84516	DAM
79565	84516	DAM
79566	84516	DAM
79567	84516	DAM
79568	91515	DAM
79569	91515	DAM
79570	81883	DAM
79571	91515	DAM
79572	81883	DAM
79573	81883	DAM
79574	81883	DAM
79575	92671	DAM
79576	92671	DAM
79577	81883	DAM
79578	84516	DAM
79579	84516	DAM
79580	62733	DAM
79581	62733	DAM
79582	84516	DAM
79583	79612	DAM
79584	84516	DAM
79585	84516	DAM
79586	84516	DAM
79587	84516	DAM
79588	79612	DAM
79589	79612	DAM
79590	79612	DAM
79591	79612	DAM
79592	84516	DAM
79593	79612	DAM
79594	84516	DAM
79595	84516	DAM
79596	84516	DAM
79597	84516	DAM
79598	84516	DAM
79599	84516	DAM
79600	84516	DAM
79601	84516	DAM
79602	84516	DAM
79603	84516	DAM
79604	84516	DAM
79605	84516	DAM
79606	84516	DAM
79607	84516	DAM
79608	84516	DAM
79609	84516	DAM
79610	84516	DAM
79611	10068	DAM
79612	62733	DAM
79613	62733	DAM
79614	62733	DAM
79615	62733	DAM
79616	62733	DAM
79617	84516	DAM
79618	84516	DAM
79619	62733	DAM
79620	62733	DAM
79621	156617	DAM
79622	8051	DAM
79623	57827	DAM
79624	8051	DAM
79625	57827	DAM
79626	8051	DAM
79627	8051	DAM
79628	8051	DAM
79629	8051	DAM
79630	8051	DAM
79631	79715	DAM
79632	79715	DAM
79633	183589	DAM
79634	57827	DAM
79635	8051	DAM
79636	8051	DAM
79637	8051	DAM
79638	57827	DAM
79639	8051	DAM
79640	158943	DAM
79641	175021	DAM
79642	8051	DAM
79643	8051	DAM
79644	175021	DAM
79645	8051	DAM
79646	79715	DAM
79647	79715	DAM
79648	8051	DAM
79649	57827	DAM
79650	57827	DAM
79651	79715	DAM
79652	57827	DAM
79653	57827	DAM
79654	183589	DAM
79655	183589	DAM
79656	183589	DAM
79657	183589	DAM
79658	520	DAM
79659	144282	DAM
79660	8051	DAM
79661	79715	DAM
79662	8051	DAM
79663	144282	DAM
79664	183589	DAM
79665	57827	DAM
79666	180317	DAM
79667	183589	DAM
79668	183589	DAM
79669	8051	DAM
79670	183589	DAM
79671	8051	DAM
79672	8051	DAM
79673	8051	DAM
79674	8051	DAM
79675	8051	DAM
79676	150036	DAM
79677	79715	DAM
79678	78182	DAM
79679	78182	DAM
79680	8051	DAM
79681	79715	DAM
79682	79715	DAM
79683	78182	DAM
79684	8051	DAM
79685	78182	DAM
79686	8051	DAM
79687	78182	DAM
79688	79715	DAM
79689	157602	DAM
79690	79715	DAM
79691	175028	DAM
79692	159820	DAM
79693	8051	DAM
79694	520	DAM
79695	57827	DAM
79696	157602	DAM
79697	8051	DAM
79698	79668	DAM
79699	150036	DAM
79700	79715	DAM
79701	8051	DAM
79702	182246	DAM
79703	8051	DAM
79704	156617	DAM
79705	156617	DAM
79706	159820	DAM
79707	8051	DAM
79708	79715	DAM
79709	2338	DAM
79710	2338	DAM
79711	8051	DAM
79712	2338	DAM
79713	2338	DAM
79714	8051	DAM
79715	2338	DAM
79716	150036	DAM
79717	57827	DAM
79718	150036	DAM
79719	150036	DAM
79720	150036	DAM
79721	79715	DAM
79722	79691	DAM
79723	8051	DAM
79724	8051	DAM
79725	8051	DAM
79726	79691	DAM
79727	79691	DAM
79728	8051	DAM
79729	79715	DAM
79730	79715	DAM
79731	150036	DAM
79732	8051	DAM
79733	57827	DAM
79734	182246	DAM
79735	150036	DAM
79736	150036	DAM
79737	57827	DAM
79738	8051	DAM
79739	182246	DAM
79740	182246	DAM
79741	150036	DAM
79742	8051	DAM
79743	79715	DAM
79744	79715	DAM
79745	182246	DAM
79746	79715	DAM
79747	150036	DAM
79748	156617	DAM
79749	159820	DAM
79750	159820	DAM
79751	159820	DAM
79752	159820	DAM
79753	79715	DAM
79754	57827	DAM
79755	159820	DAM
79756	159820	DAM
79757	8051	DAM
79758	79715	DAM
79759	79715	DAM
79760	79715	DAM
79761	57827	DAM
79762	57827	DAM
79763	57827	DAM
79764	150036	DAM
79765	159820	DAM
79766	159820	DAM
79767	159820	DAM
79768	57916	DAM
79769	57916	DAM
79770	8051	DAM
79771	79774	DAM
79772	79774	DAM
79773	79774	DAM
79774	159820	DAM
79775	159820	DAM
79776	159820	DAM
79777	79715	DAM
79778	79715	DAM
79779	79715	DAM
79780	79715	DAM
79781	79715	DAM
79782	79715	DAM
79783	79715	DAM
79784	79715	DAM
79785	168715	DAM
79786	168715	DAM
79787	168715	DAM
79788	168086	DAM
79789	168086	DAM
79790	172436	DAM
79791	172436	DAM
79792	172436	DAM
79793	172436	DAM
79794	172436	DAM
79795	172436	DAM
79796	79786	DAM
79797	172450	DAM
79798	172450	DAM
79799	2390	DAM
79800	2390	DAM
79801	2390	DAM
79802	2390	DAM
79803	96795	DAM
79804	96795	DAM
79805	96795	DAM
79806	96795	DAM
79807	96795	DAM
79808	42630	DAM
79809	42630	DAM
79810	42630	DAM
79811	96447	DAM
79812	96447	DAM
79813	96447	DAM
79814	96447	DAM
79815	96557	DAM
79816	96557	DAM
79817	96557	DAM
79818	96557	DAM
79819	98817	DAM
79820	98817	DAM
79821	98817	DAM
79822	96500	DAM
79823	96500	DAM
79824	96500	DAM
79825	96500	DAM
79826	96500	DAM
79827	96500	DAM
79828	96500	DAM
79829	151479	DAM
79830	151479	DAM
79831	151479	DAM
79832	151479	DAM
79833	70404	DAM
79834	70404	DAM
79835	70404	DAM
79836	70404	DAM
79837	70404	DAM
79838	70404	DAM
79839	70404	DAM
79840	83083	DAM
79841	83083	DAM
79842	83083	DAM
79843	26930	DAM
79844	26930	DAM
79845	31988	DAM
79846	26930	DAM
79847	145835	DAM
79848	145835	DAM
79849	79882	DAM
79850	79882	DAM
79851	145835	DAM
79852	145835	DAM
79853	79882	DAM
79854	79882	DAM
79855	145835	DAM
79856	79882	DAM
79857	145835	DAM
79858	145835	DAM
79859	145835	DAM
79860	79882	DAM
79861	145835	DAM
79862	145835	DAM
79863	145835	DAM
79864	145835	DAM
79865	145835	DAM
79866	79873	DAM
79867	145835	DAM
79868	145835	DAM
79869	145835	DAM
79870	145835	DAM
79871	145835	DAM
79872	145372	DAM
79873	145372	DAM
79874	145835	DAM
79875	145372	DAM
79876	145372	DAM
79877	145372	DAM
79878	145372	DAM
79879	79873	DAM
79880	145835	DAM
79881	145372	DAM
79882	145372	DAM
79883	145372	DAM
79884	145835	DAM
79885	79873	DAM
79886	79882	DAM
79887	145835	DAM
79888	145835	DAM
79889	16864	DAM
79890	16864	DAM
79891	16864	DAM
79892	16864	DAM
79893	193196	DAM
79894	16864	DAM
79895	16864	DAM
79896	16864	DAM
79897	79902	DAM
79898	79902	DAM
79899	16864	DAM
79900	16864	DAM
79901	122681	DAM
79902	16864	DAM
79903	16864	DAM
79904	193196	DAM
79905	16864	DAM
79906	16864	DAM
79907	16864	DAM
79908	16864	DAM
79909	16864	DAM
79910	16864	DAM
79911	16864	DAM
79912	193196	DAM
79913	193196	DAM
79914	193196	DAM
79915	193196	DAM
79916	193196	DAM
79917	193196	DAM
79918	16864	DAM
79919	16864	DAM
79920	16864	DAM
79921	125046	DAM
79922	125046	DAM
79923	125046	DAM
79924	125046	DAM
79925	125046	DAM
79926	125046	DAM
79927	125046	DAM
79928	33397	DAM
79929	33397	DAM
79930	33397	DAM
79931	33397	DAM
79932	105787	DAM
79933	105787	DAM
79934	105787	DAM
79935	105787	DAM
79936	105787	DAM
79937	105787	DAM
79938	105787	DAM
79939	105787	DAM
79940	105787	DAM
79941	105787	DAM
79942	105787	DAM
79943	39834	DAM
79944	46721	DAM
79945	82737	DAM
79946	39834	DAM
79947	46721	DAM
79948	46721	DAM
79949	46721	DAM
79950	82737	DAM
79951	82737	DAM
79952	82076	DAM
79953	82076	DAM
79954	82076	DAM
79955	82076	DAM
79956	64198	DAM
79957	64198	DAM
79958	64198	DAM
79959	64198	DAM
79960	64198	DAM
79961	155520	DAM
79962	155520	DAM
79963	155520	DAM
79964	155520	DAM
79965	155520	DAM
79966	155520	DAM
79967	155520	DAM
79968	155520	DAM
79969	155520	DAM
79970	106207	DAM
79971	106207	DAM
79972	106207	DAM
79973	106207	DAM
79974	106207	DAM
79975	64198	DAM
79976	64198	DAM
79977	64198	DAM
79978	64198	DAM
79979	64198	DAM
79980	64198	DAM
79981	64198	DAM
79982	64198	DAM
79983	64198	DAM
79984	64198	DAM
79985	48955	DAM
79986	48955	DAM
79987	48955	DAM
79988	79997	DAM
79989	79997	DAM
79990	79997	DAM
79991	79997	DAM
79992	79997	DAM
79993	79997	DAM
79994	79997	DAM
79995	79997	DAM
79996	79997	DAM
79997	48955	DAM
79998	48955	DAM
79999	79965	DAM
80000	79965	DAM
80001	79965	DAM
80002	64198	DAM
80003	68888	DAM
80004	68888	DAM
80005	80002	DAM
80006	80002	DAM
80007	80002	DAM
80008	80002	DAM
80009	80002	DAM
80010	80004	DAM
80011	80004	DAM
80012	80176	DAM
80013	96119	DAM
80014	96119	DAM
80015	80176	DAM
80016	122608	DAM
80017	80176	DAM
80018	122608	DAM
80019	96119	DAM
80020	96119	DAM
80021	122608	DAM
80022	122608	DAM
80023	80176	DAM
80024	80162	DAM
80025	122608	DAM
80026	80162	DAM
80027	122608	DAM
80028	80162	DAM
80029	80162	DAM
80030	122608	DAM
80031	80162	DAM
80032	80176	DAM
80033	80176	DAM
80034	122608	DAM
80035	80176	DAM
80036	80176	DAM
80037	80164	DAM
80038	80164	DAM
80039	122608	DAM
80040	80164	DAM
80041	96119	DAM
80042	96119	DAM
80043	122608	DAM
80044	122608	DAM
80045	96119	DAM
80046	80162	DAM
80047	148380	DAM
80048	148380	DAM
80049	37345	DAM
80050	80162	DAM
80051	148380	DAM
80052	37345	DAM
80053	37345	DAM
80054	37345	DAM
80055	148380	DAM
80056	29943	DAM
80057	29943	DAM
80058	148380	DAM
80059	153924	DAM
80060	80016	DAM
80061	153924	DAM
80062	153924	DAM
80063	80016	DAM
80064	153924	DAM
80065	153924	DAM
80066	153924	DAM
80067	153924	DAM
80068	80016	DAM
80069	80016	DAM
80070	153924	DAM
80071	153924	DAM
80072	153924	DAM
80073	58656	DAM
80074	153924	DAM
80075	80057	DAM
80076	58656	DAM
80077	80057	DAM
80078	58656	DAM
80079	58656	DAM
80080	80057	DAM
80081	58656	DAM
80082	80057	DAM
80083	58656	DAM
80084	58656	DAM
80085	80057	DAM
80086	80057	DAM
80087	80057	DAM
80088	47292	DAM
80089	47292	DAM
80090	80079	DAM
80091	80079	DAM
80092	80079	DAM
80093	80079	DAM
80094	47750	DAM
80095	47292	DAM
80096	47750	DAM
80097	47750	DAM
80098	47292	DAM
80099	47292	DAM
80100	47750	DAM
80101	47750	DAM
80102	80057	DAM
80103	47292	DAM
80104	47292	DAM
80105	47292	DAM
80106	104797	DAM
80107	47292	DAM
80108	104797	DAM
80109	104797	DAM
80110	104797	DAM
80111	47292	DAM
80112	47292	DAM
80113	80088	DAM
80114	80088	DAM
80115	47750	DAM
80116	80088	DAM
80117	185684	DAM
80118	47750	DAM
80119	185684	DAM
80120	185684	DAM
80121	185684	DAM
80122	47750	DAM
80123	80095	DAM
80124	47193	DAM
80125	47193	DAM
80126	47193	DAM
80127	47193	DAM
80128	80815	DAM
80129	80095	DAM
80130	80815	DAM
80131	80095	DAM
80132	80095	DAM
80133	80095	DAM
80134	80815	DAM
80135	80815	DAM
80136	185680	DAM
80137	185680	DAM
80138	185680	DAM
80139	131020	DAM
80140	185680	DAM
80141	185680	DAM
80142	185680	DAM
80143	68490	DAM
80144	68490	DAM
80145	80106	DAM
80146	68490	DAM
80147	80106	DAM
80148	68490	DAM
80149	68490	DAM
80150	68490	DAM
80151	80106	DAM
80152	80143	DAM
80153	80106	DAM
80154	80143	DAM
80155	80106	DAM
80156	80106	DAM
80157	80143	DAM
80158	80106	DAM
80159	80106	DAM
80160	96119	DAM
80161	96119	DAM
80162	96119	DAM
80163	80143	DAM
80164	80143	DAM
80165	80143	DAM
80166	80143	DAM
80167	96119	DAM
80168	80139	DAM
80169	80139	DAM
80170	80127	DAM
80171	80139	DAM
80172	80127	DAM
80173	80127	DAM
80174	80127	DAM
80175	80139	DAM
80176	80139	DAM
80177	80127	DAM
80178	80127	DAM
80179	80139	DAM
80180	80139	DAM
80181	80127	DAM
80182	80127	DAM
80183	80127	DAM
80184	80127	DAM
